number,state,datetime_start,datetime_complete,duration_s,refusals,kl,p.direction_scope,p.direction_index,p.attn.o_proj.max_weight,p.attn.o_proj.max_weight_position,p.attn.o_proj.min_weight,p.attn.o_proj.min_weight_distance,p.mlp.down_proj.max_weight,p.mlp.down_proj.max_weight_position,p.mlp.down_proj.min_weight,p.mlp.down_proj.min_weight_distance,direction_index_eff,abl_params
0,COMPLETE,2026-09-23 16:24:19.223304,2026-09-23 16:24:57.885454,38.66215,99,0.003885915968567133,global,35.28625933815789,1.335652908640471,37.69651585109827,0.7109502662442033,9.111903269991311,0.7424929048243758,28.434746118394052,0.07349923770273847,3.964808604651576,35.28625933815789,"{""attn.o_proj"": {""max_weight"": 1.335652908640471, ""max_weight_position"": 37.69651585109827, ""min_weight"": 0.9495827910077874, ""min_weight_distance"": 9.111903269991311}, ""mlp.down_proj"": {""max_weight"": 0.7424929048243758, ""max_weight_position"": 28.434746118394052, ""min_weight"": 0.054572662504283574, ""min_weight_distance"": 3.964808604651576}}"
1,COMPLETE,2026-09-23 16:24:57.946005,2026-09-23 16:25:36.558987,38.612982,89,0.005705973133444786,per layer,28.453405052387367,1.1354815621704315,34.62115535320629,0.764242165311383,16.41921946254915,0.3653741755405121,45.03475834526613,0.09070927458977673,12.902326746679812,,"{""attn.o_proj"": {""max_weight"": 1.1354815621704315, ""max_weight_position"": 34.62115535320629, ""min_weight"": 0.8677828877442824, ""min_weight_distance"": 16.41921946254915}, ""mlp.down_proj"": {""max_weight"": 0.3653741755405121, ""max_weight_position"": 45.03475834526613, ""min_weight"": 0.0331428264171176, ""min_weight_distance"": 12.902326746679812}}"
2,COMPLETE,2026-09-23 16:25:36.589640,2026-09-23 16:26:16.367396,39.777756,80,0.04353095218539238,per layer,34.71555615856434,1.4775578331732049,34.884543380195495,0.6969754975189398,24.37281080763281,0.006565274291605916,39.729108589729364,0.844673207795607,27.95498704977974,,"{""attn.o_proj"": {""max_weight"": 1.4775578331732049, ""max_weight_position"": 34.884543380195495, ""min_weight"": 1.0298216058889011, ""min_weight_distance"": 24.37281080763281}, ""mlp.down_proj"": {""max_weight"": 0.006565274291605916, ""max_weight_position"": 39.729108589729364, ""min_weight"": 0.0055455112959488, ""min_weight_distance"": 27.95498704977974}}"
3,COMPLETE,2026-09-23 16:26:16.395604,2026-09-23 16:26:56.125135,39.729531,99,0.00618432741612196,global,26.71310013858545,1.0453603630149255,43.08811714273638,0.025295045763543023,7.208090165205651,0.4420294874368681,45.939562830681275,0.8599730716237928,25.95947442584456,26.71310013858545,"{""attn.o_proj"": {""max_weight"": 1.0453603630149255, ""max_weight_position"": 43.08811714273638, ""min_weight"": 0.026442438221856487, ""min_weight_distance"": 7.208090165205651}, ""mlp.down_proj"": {""max_weight"": 0.4420294874368681, ""max_weight_position"": 45.939562830681275, ""min_weight"": 0.38013345605937415, ""min_weight_distance"": 25.95947442584456}}"
4,COMPLETE,2026-09-23 16:26:56.167242,2026-09-23 16:27:35.163692,38.99645,87,0.023213202133774757,per layer,23.64189846648339,1.1596435395178182,37.001544310281716,0.5936196427925672,24.971202538573625,0.7501686670348249,31.002229609718214,0.8836282415397444,5.157938515594083,,"{""attn.o_proj"": {""max_weight"": 1.1596435395178182, ""max_weight_position"": 37.001544310281716, ""min_weight"": 0.6883871836952755, ""min_weight_distance"": 24.971202538573625}, ""mlp.down_proj"": {""max_weight"": 0.7501686670348249, ""max_weight_position"": 31.002229609718214, ""min_weight"": 0.6628702201101964, ""min_weight_distance"": 5.157938515594083}}"
5,COMPLETE,2026-09-23 16:27:35.191019,2026-09-23 16:28:12.880511,37.689492,100,0.0017024590633809566,per layer,18.863406288820105,1.4601656453219194,33.82298020957671,0.4071242335307148,8.121191221355227,-0.19971559904867744,38.52685927279809,0.6640400492774723,9.86309545749661,,"{""attn.o_proj"": {""max_weight"": 1.4601656453219194, ""max_weight_position"": 33.82298020957671, ""min_weight"": 0.594468819179568, ""min_weight_distance"": 8.121191221355227}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 38.52685927279809, ""min_weight"": 0.0, ""min_weight_distance"": 9.86309545749661}}"
6,COMPLETE,2026-09-23 16:28:12.933892,2026-09-23 16:28:54.061612,41.12772,91,0.016061611473560333,global,29.901351072329795,1.2832623221092714,34.28813205531377,0.6920298921817408,19.32885295222423,0.5596493700635686,28.40787547445878,0.7604160891076248,26.952401878822062,29.901351072329795,"{""attn.o_proj"": {""max_weight"": 1.2832623221092714, ""max_weight_position"": 34.28813205531377, ""min_weight"": 0.8880558864101694, ""min_weight_distance"": 19.32885295222423}, ""mlp.down_proj"": {""max_weight"": 0.5596493700635686, ""max_weight_position"": 28.40787547445878, ""min_weight"": 0.4255663852552847, ""min_weight_distance"": 26.952401878822062}}"
7,COMPLETE,2026-09-23 16:28:54.087486,2026-09-23 16:29:33.950028,39.862542,71,0.26082149147987366,per layer,20.998510387591697,1.3058603245031022,29.356814435097565,0.4259316201493918,18.9284332033305,1.2306890494321627,31.39010548214005,0.4726418364688967,16.34098984990031,,"{""attn.o_proj"": {""max_weight"": 1.3058603245031022, ""max_weight_position"": 29.356814435097565, ""min_weight"": 0.5562072037044168, ""min_weight_distance"": 18.9284332033305}, ""mlp.down_proj"": {""max_weight"": 1.2306890494321627, ""max_weight_position"": 31.39010548214005, ""min_weight"": 0.5816751324457782, ""min_weight_distance"": 16.34098984990031}}"
8,COMPLETE,2026-09-23 16:29:33.986923,2026-09-23 16:30:12.653863,38.66694,99,0.0029953604098409414,per layer,30.39539790086107,1.0409743294973834,43.93091813775781,0.8389928586602876,1.2604236952408097,1.0276447640986017,44.8299102869405,0.3670353389460309,10.863314402762901,,"{""attn.o_proj"": {""max_weight"": 1.0409743294973834, ""max_weight_position"": 43.93091813775781, ""min_weight"": 0.8733700284969859, ""min_weight_distance"": 1.2604236952408097}, ""mlp.down_proj"": {""max_weight"": 1.0276447640986017, ""max_weight_position"": 44.8299102869405, ""min_weight"": 0.37718194430704427, ""min_weight_distance"": 10.863314402762901}}"
9,COMPLETE,2026-09-23 16:30:12.693401,2026-09-23 16:30:51.356612,38.663211,100,0.0035488177090883255,per layer,26.039046006841954,0.974699802673833,32.78000784494932,0.07874977488223855,3.9242191064593097,0.4307450670267685,39.25037951458715,0.48952950933232975,11.632205261315393,,"{""attn.o_proj"": {""max_weight"": 0.974699802673833, ""max_weight_position"": 32.78000784494932, ""min_weight"": 0.0767573900383267, ""min_weight_distance"": 3.9242191064593097}, ""mlp.down_proj"": {""max_weight"": 0.4307450670267685, ""max_weight_position"": 39.25037951458715, ""min_weight"": 0.21086242130893548, ""min_weight_distance"": 11.632205261315393}}"
10,COMPLETE,2026-09-23 16:30:51.390365,2026-09-23 16:31:30.250548,38.860183,100,0.001722805667668581,per layer,33.80360645824462,1.1535209660475816,36.405084252854266,0.5045441725825995,7.2465938310708236,0.1420199015897604,44.30818832919783,0.599468715310531,19.678844000856213,,"{""attn.o_proj"": {""max_weight"": 1.1535209660475816, ""max_weight_position"": 36.405084252854266, ""min_weight"": 0.582002281371158, ""min_weight_distance"": 7.2465938310708236}, ""mlp.down_proj"": {""max_weight"": 0.1420199015897604, ""max_weight_position"": 44.30818832919783, ""min_weight"": 0.08513648795454172, ""min_weight_distance"": 19.678844000856213}}"
11,COMPLETE,2026-09-23 16:31:30.284833,2026-09-23 16:32:08.171839,37.887006,100,0.001842648722231388,per layer,27.749509133815764,0.9302495731712805,32.17963361875723,0.43707090665945725,5.5636172733736355,1.2888098647606268,39.28875554069061,0.2920482015124508,2.5170793011560244,,"{""attn.o_proj"": {""max_weight"": 0.9302495731712805, ""max_weight_position"": 32.17963361875723, ""min_weight"": 0.4065850243655447, ""min_weight_distance"": 5.5636172733736355}, ""mlp.down_proj"": {""max_weight"": 1.2888098647606268, ""max_weight_position"": 39.28875554069061, ""min_weight"": 0.376394603094846, ""min_weight_distance"": 2.5170793011560244}}"
12,COMPLETE,2026-09-23 16:32:08.224220,2026-09-23 16:32:48.087605,39.863385,79,0.2390509992837906,per layer,32.39548365430694,0.8332876454127116,39.76311779302705,0.990646778214411,26.154464997110523,0.8967944773623366,33.356490818881134,0.38644126852553917,24.23166313152547,,"{""attn.o_proj"": {""max_weight"": 0.8332876454127116, ""max_weight_position"": 39.76311779302705, ""min_weight"": 0.8254937212539754, ""min_weight_distance"": 26.154464997110523}, ""mlp.down_proj"": {""max_weight"": 0.8967944773623366, ""max_weight_position"": 33.356490818881134, ""min_weight"": 0.3465583954385993, ""min_weight_distance"": 24.23166313152547}}"
13,COMPLETE,2026-09-23 16:32:48.145026,2026-09-23 16:33:28.092049,39.947023,79,0.20131631195545197,per layer,26.61376943579272,0.9363783810360451,41.56471237332608,0.4562498346577709,21.938357853094445,1.0268663580579784,29.973757281833382,0.20594758811356462,26.445093082979383,,"{""attn.o_proj"": {""max_weight"": 0.9363783810360451, ""max_weight_position"": 41.56471237332608, ""min_weight"": 0.4272224815248068, ""min_weight_distance"": 21.938357853094445}, ""mlp.down_proj"": {""max_weight"": 1.0268663580579784, ""max_weight_position"": 29.973757281833382, ""min_weight"": 0.2114806497570007, ""min_weight_distance"": 26.445093082979383}}"
14,COMPLETE,2026-09-23 16:33:28.138845,2026-09-23 16:34:07.780984,39.642139,100,0.007187902927398682,global,39.943257682984225,0.835885835595857,37.89984032276931,0.8163433096299509,25.944772312759888,1.3525950736771932,40.64798337499344,0.2406625355262717,25.27903618893159,39.943257682984225,"{""attn.o_proj"": {""max_weight"": 0.835885835595857, ""max_weight_position"": 37.89984032276931, ""min_weight"": 0.682369809503119, ""min_weight_distance"": 25.944772312759888}, ""mlp.down_proj"": {""max_weight"": 1.3525950736771932, ""max_weight_position"": 40.64798337499344, ""min_weight"": 0.3255189599714976, ""min_weight_distance"": 25.27903618893159}}"
15,COMPLETE,2026-09-23 16:34:07.829085,2026-09-23 16:34:46.776566,38.947481,94,0.10586347430944443,per layer,29.424054714437975,0.8964048973096775,31.05792147852202,0.8520826582144962,2.3455480307323677,1.0991098142655695,30.691762425024322,0.17895748144278678,19.028140495524873,,"{""attn.o_proj"": {""max_weight"": 0.8964048973096775, ""max_weight_position"": 31.05792147852202, ""min_weight"": 0.7638110677361226, ""min_weight_distance"": 2.3455480307323677}, ""mlp.down_proj"": {""max_weight"": 1.0991098142655695, ""max_weight_position"": 30.691762425024322, ""min_weight"": 0.1966939241900155, ""min_weight_distance"": 19.028140495524873}}"
16,COMPLETE,2026-09-23 16:34:46.834887,2026-09-23 16:35:25.286969,38.452082,99,0.019721053540706635,per layer,36.5128017103479,1.0680706940417368,41.50794319650778,0.3200605367444218,13.682071495133789,1.4729156469167977,34.638401305588324,0.8308376794396154,6.4386081250546505,,"{""attn.o_proj"": {""max_weight"": 1.0680706940417368, ""max_weight_position"": 41.50794319650778, ""min_weight"": 0.34184727961598543, ""min_weight_distance"": 13.682071495133789}, ""mlp.down_proj"": {""max_weight"": 1.4729156469167977, ""max_weight_position"": 34.638401305588324, ""min_weight"": 1.2237538180946521, ""min_weight_distance"": 6.4386081250546505}}"
17,COMPLETE,2026-09-23 16:35:25.337856,2026-09-23 16:36:05.075827,39.737971,76,0.18892566859722137,per layer,41.73418954369566,1.357875759158727,40.34015137299733,0.7852726966760378,17.95377962723959,1.1033095976232539,29.7607390164875,0.2733348089322023,20.952519265995765,,"{""attn.o_proj"": {""max_weight"": 1.357875759158727, ""max_weight_position"": 40.34015137299733, ""min_weight"": 1.0663027591455956, ""min_weight_distance"": 17.95377962723959}, ""mlp.down_proj"": {""max_weight"": 1.1033095976232539, ""max_weight_position"": 29.7607390164875, ""min_weight"": 0.3015729180594171, ""min_weight_distance"": 20.952519265995765}}"
18,COMPLETE,2026-09-23 16:36:05.118268,2026-09-23 16:36:43.885808,38.76754,99,0.019950611516833305,per layer,41.696778913113974,1.4600845769373272,33.52774624456928,0.17645082631373987,2.6756619473540098,1.0094260421633905,37.549418241265904,0.030912815971094743,21.724298238503227,,"{""attn.o_proj"": {""max_weight"": 1.4600845769373272, ""max_weight_position"": 33.52774624456928, ""min_weight"": 0.25763313008853866, ""min_weight_distance"": 2.6756619473540098}, ""mlp.down_proj"": {""max_weight"": 1.0094260421633905, ""max_weight_position"": 37.549418241265904, ""min_weight"": 0.031204201477827414, ""min_weight_distance"": 21.724298238503227}}"
19,COMPLETE,2026-09-23 16:36:43.935769,2026-09-23 16:37:22.982351,39.046582,98,0.01668616570532322,per layer,39.2749781381899,1.0561482615563043,38.67596705702728,0.3865526361074135,7.083439272377054,0.4170801968458937,35.16049684344917,0.5087476340557078,21.90193227494506,,"{""attn.o_proj"": {""max_weight"": 1.0561482615563043, ""max_weight_position"": 38.67596705702728, ""min_weight"": 0.4082568946248515, ""min_weight_distance"": 7.083439272377054}, ""mlp.down_proj"": {""max_weight"": 0.4170801968458937, ""max_weight_position"": 35.16049684344917, ""min_weight"": 0.2121885633568373, ""min_weight_distance"": 21.90193227494506}}"
20,COMPLETE,2026-09-23 16:37:23.032464,2026-09-23 16:38:00.776621,37.744157,100,0.001928277313709259,per layer,31.75517326576601,1.1320628827291712,43.06944420155723,0.2969240942165984,13.772615878159286,-0.03885969144083759,35.886245912624645,0.9511417312161701,10.434823064679618,,"{""attn.o_proj"": {""max_weight"": 1.1320628827291712, ""max_weight_position"": 43.06944420155723, ""min_weight"": 0.3361367460505904, ""min_weight_distance"": 13.772615878159286}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 35.886245912624645, ""min_weight"": 0.0, ""min_weight_distance"": 10.434823064679618}}"
21,COMPLETE,2026-09-23 16:38:00.832291,2026-09-23 16:38:40.378373,39.546082,99,0.005726309027522802,global,39.6387281607985,1.4301949665423357,36.392552533792326,0.9810916982268031,17.49396062880361,0.08698658194620307,39.93273278992113,0.013363461805310672,24.63249457778986,39.6387281607985,"{""attn.o_proj"": {""max_weight"": 1.4301949665423357, ""max_weight_position"": 36.392552533792326, ""min_weight"": 1.4031524085204459, ""min_weight_distance"": 17.49396062880361}, ""mlp.down_proj"": {""max_weight"": 0.08698658194620307, ""max_weight_position"": 39.93273278992113, ""min_weight"": 0.0011624418654126115, ""min_weight_distance"": 24.63249457778986}}"
22,COMPLETE,2026-09-23 16:38:40.442061,2026-09-23 16:39:18.376129,37.934068,100,0.0008227156358771026,global,35.24217725632163,1.2974141969457884,35.201739466843364,0.6040786281758774,8.36714298013477,0.6095923779483639,41.99575096402623,0.20133045996383636,2.575567862052804,35.24217725632163,"{""attn.o_proj"": {""max_weight"": 1.2974141969457884, ""max_weight_position"": 35.201739466843364, ""min_weight"": 0.7837401882669195, ""min_weight_distance"": 8.36714298013477}, ""mlp.down_proj"": {""max_weight"": 0.6095923779483639, ""max_weight_position"": 41.99575096402623, ""min_weight"": 0.12272951384279288, ""min_weight_distance"": 2.575567862052804}}"
23,COMPLETE,2026-09-23 16:39:18.420193,2026-09-23 16:39:56.482389,38.062196,100,0.006638025864958763,per layer,30.283982495084192,1.2695143510990616,46.323568474295556,0.90235766846125,5.115577405065065,0.9524147209894394,39.06705437907602,0.8243785882114625,6.790762780069242,,"{""attn.o_proj"": {""max_weight"": 1.2695143510990616, ""max_weight_position"": 46.323568474295556, ""min_weight"": 1.145556009935846, ""min_weight_distance"": 5.115577405065065}, ""mlp.down_proj"": {""max_weight"": 0.9524147209894394, ""max_weight_position"": 39.06705437907602, ""min_weight"": 0.7851503030810879, ""min_weight_distance"": 6.790762780069242}}"
24,COMPLETE,2026-09-23 16:39:56.530036,2026-09-23 16:40:35.939821,39.409785,100,0.0019290989730507135,global,26.55538795597595,1.0653373327811184,39.62961230431494,0.42216158144331806,5.990235170259625,0.2706335441484039,28.630584969863552,0.3125834217850647,24.032689582597857,26.55538795597595,"{""attn.o_proj"": {""max_weight"": 1.0653373327811184, ""max_weight_position"": 39.62961230431494, ""min_weight"": 0.44974449317748333, ""min_weight_distance"": 5.990235170259625}, ""mlp.down_proj"": {""max_weight"": 0.2706335441484039, ""max_weight_position"": 28.630584969863552, ""min_weight"": 0.08459555927972746, ""min_weight_distance"": 24.032689582597857}}"
25,COMPLETE,2026-09-23 16:40:35.968098,2026-09-23 16:41:13.981340,38.013242,97,0.0037621494848281145,per layer,40.36854733102791,1.2247167280938642,35.26442724278242,0.15826000240125515,12.831610330048825,1.2800055138030604,31.291068057743274,0.7633169188677613,1.161761637891793,,"{""attn.o_proj"": {""max_weight"": 1.2247167280938642, ""max_weight_position"": 35.26442724278242, ""min_weight"": 0.1938236723289923, ""min_weight_distance"": 12.831610330048825}, ""mlp.down_proj"": {""max_weight"": 1.2800055138030604, ""max_weight_position"": 31.291068057743274, ""min_weight"": 0.9770498649298978, ""min_weight_distance"": 1.161761637891793}}"
26,COMPLETE,2026-09-23 16:41:14.029118,2026-09-23 16:41:53.071985,39.042867,99,0.013104944489896297,per layer,27.896474918780825,1.4798153967528422,45.4801264601527,0.9004760203170599,14.877065247721916,0.4038972763468962,36.11460301543343,0.3617287958676807,21.835880810362525,,"{""attn.o_proj"": {""max_weight"": 1.4798153967528422, ""max_weight_position"": 45.4801264601527, ""min_weight"": 1.3325382792719103, ""min_weight_distance"": 14.877065247721916}, ""mlp.down_proj"": {""max_weight"": 0.4038972763468962, ""max_weight_position"": 36.11460301543343, ""min_weight"": 0.14610127542719864, ""min_weight_distance"": 21.835880810362525}}"
27,COMPLETE,2026-09-23 16:41:53.098104,2026-09-23 16:42:31.141074,38.04297,98,0.016453329473733902,per layer,30.696732416876323,0.8841911092814221,44.7696738560775,0.9826922047808109,1.9872512057422949,1.1158612901502984,31.680250051903112,0.36061925630007785,6.525592109183158,,"{""attn.o_proj"": {""max_weight"": 0.8841911092814221, ""max_weight_position"": 44.7696738560775, ""min_weight"": 0.8688877106273516, ""min_weight_distance"": 1.9872512057422949}, ""mlp.down_proj"": {""max_weight"": 1.1158612901502984, ""max_weight_position"": 31.680250051903112, ""min_weight"": 0.40240106858804603, ""min_weight_distance"": 6.525592109183158}}"
28,COMPLETE,2026-09-23 16:42:31.172482,2026-09-23 16:43:10.041653,38.869171,99,0.0036170503590255976,global,20.233554755242718,1.216354793845631,30.446878814462707,0.4682292310071259,13.113413698291042,0.7445587739129004,42.91065678546928,0.343805421517836,14.842234172539836,20.233554755242718,"{""attn.o_proj"": {""max_weight"": 1.216354793845631, ""max_weight_position"": 30.446878814462707, ""min_weight"": 0.569532869754171, ""min_weight_distance"": 13.113413698291042}, ""mlp.down_proj"": {""max_weight"": 0.7445587739129004, ""max_weight_position"": 42.91065678546928, ""min_weight"": 0.2559833431099279, ""min_weight_distance"": 14.842234172539836}}"
29,COMPLETE,2026-09-23 16:43:10.087333,2026-09-23 16:43:48.879107,38.791774,97,0.07090219855308533,per layer,31.287786757631586,1.4238371390366562,44.74611312183379,0.24959163603575696,1.6579998014257415,1.377852220659138,35.5717159307472,0.11608579037255062,21.648546259249777,,"{""attn.o_proj"": {""max_weight"": 1.4238371390366562, ""max_weight_position"": 44.74611312183379, ""min_weight"": 0.3553778409806306, ""min_weight_distance"": 1.6579998014257415}, ""mlp.down_proj"": {""max_weight"": 1.377852220659138, ""max_weight_position"": 35.5717159307472, ""min_weight"": 0.15994906405179005, ""min_weight_distance"": 21.648546259249777}}"
30,COMPLETE,2026-09-23 16:43:48.921067,2026-09-23 16:44:28.467289,39.546222,96,0.034644052386283875,per layer,42.265452583991916,1.205553186549131,42.42374802702001,0.8435246021918145,14.775927106813615,0.6496884129223428,37.66474526610823,0.31628727225808084,27.76658687183276,,"{""attn.o_proj"": {""max_weight"": 1.205553186549131, ""max_weight_position"": 42.42374802702001, ""min_weight"": 1.01691377210493, ""min_weight_distance"": 14.775927106813615}, ""mlp.down_proj"": {""max_weight"": 0.6496884129223428, ""max_weight_position"": 37.66474526610823, ""min_weight"": 0.2054881759408895, ""min_weight_distance"": 27.76658687183276}}"
31,COMPLETE,2026-09-23 16:44:28.497981,2026-09-23 16:45:07.252747,38.754766,99,0.0044582257978618145,per layer,36.55668868290575,1.0422139367745518,42.92311883441165,0.04921718906405981,14.225669015521136,0.6083769059297524,39.83799847414714,0.27974831235866426,12.979372799424482,,"{""attn.o_proj"": {""max_weight"": 1.0422139367745518, ""max_weight_position"": 42.92311883441165, ""min_weight"": 0.051294840371431186, ""min_weight_distance"": 14.225669015521136}, ""mlp.down_proj"": {""max_weight"": 0.6083769059297524, ""max_weight_position"": 39.83799847414714, ""min_weight"": 0.17019241271183408, ""min_weight_distance"": 12.979372799424482}}"
